type,id,position,destination,speed,availablepickedUp,delivered,strategy,totalTime
drone,3,[-1088.134277 263.999969 331.738495],[260.048126 254.664993 307.417358],30.000000,0,1,N/A,N/A,87.155861
robot,6,[-1285.418457 254.664993 -411.041473],[-967.819458 254.664993 338.961121],30.000000,1,N/A,0,astar,81.619644
robot,7,[1508.092773 254.664993 512.096680],[1134.762817 254.664993 795.462219],30.000000,1,N/A,0,astar,81.619644
robot,8,[1202.641846 254.664993 644.137695],[204.412491 254.664993 503.066345],30.000000,1,N/A,0,astar,81.619644
robot,9,[1340.377197 265.300018 -115.380013],[1304.776001 254.664993 -134.476395],30.000000,0,N/A,1,astar,81.619644
robot,10,[1538.899292 254.664993 -618.731628],[-621.400696 254.664993 -522.302368],30.000000,0,N/A,0,astar,81.619644
robot,11,[-1088.251099 263.999969 340.438141],[-1402.153931 254.664993 754.182617],30.000000,0,N/A,0,astar,81.619644
robot,12,[-1145.773804 268.700195 367.870483],[-1165.646362 254.664993 389.352692],30.000000,0,N/A,0,astar,81.619644
robot,13,[673.356445 265.300018 -194.555206],[664.674377 254.664993 -214.907776],30.000000,0,N/A,1,astar,81.619644
robot,14,[1284.577759 254.664993 504.404144],[1308.848022 254.664993 564.947388],30.000000,0,N/A,0,astar,81.619644
robot,15,[-571.589050 264.499969 -122.078896],[-568.856812 254.664993 -123.639938],30.000000,0,N/A,0,astar,81.619644
drone,16,[-1145.773804 268.800201 367.870483],[60.206696 254.664993 480.521179],30.000000,0,1,N/A,N/A,81.619644
drone,17,[-571.589050 264.399963 -122.078896],[-8.152268 254.664993 446.927155],30.000000,0,1,N/A,N/A,81.619644
drone,18,[1018.708008 259.287201 200.392227],[1284.577759 254.664993 504.404144],30.000000,0,0,N/A,N/A,81.619644
drone,0,[1500.495605 256.725769 -521.358398],[1538.899292 254.664993 -618.731628],30.000000,0,0,N/A,N/A,95.891960
drone,3,[-1088.339722 263.999969 347.037872],[260.048126 254.664993 307.417358],30.000000,0,1,N/A,N/A,87.665970
robot,6,[-1285.418457 254.664993 -411.041473],[-967.819458 254.664993 338.961121],30.000000,1,N/A,0,astar,82.129753
robot,7,[1508.092773 254.664993 512.096680],[1134.762817 254.664993 795.462219],30.000000,1,N/A,0,astar,82.129753
robot,8,[1202.641846 254.664993 644.137695],[204.412491 254.664993 503.066345],30.000000,1,N/A,0,astar,82.129753
robot,9,[1340.377197 265.300018 -115.380013],[1304.776001 254.664993 -134.476395],30.000000,0,N/A,1,astar,82.129753
robot,10,[1538.899292 254.664993 -618.731628],[-621.400696 254.664993 -522.302368],30.000000,0,N/A,0,astar,82.129753
robot,11,[-1088.456543 263.999969 355.737518],[-1402.153931 254.664993 754.182617],30.000000,0,N/A,0,astar,82.129753
robot,12,[-1145.773804 264.399933 367.870483],[-1165.646362 254.664993 389.352692],30.000000,0,N/A,0,astar,82.129753
robot,13,[673.356445 265.300018 -194.555206],[664.674377 254.664993 -214.907776],30.000000,0,N/A,1,astar,82.129753
robot,14,[1284.577759 254.664993 504.404144],[1308.848022 254.664993 564.947388],30.000000,0,N/A,0,astar,82.129753
robot,15,[-571.589050 268.400208 -122.078896],[-568.856812 254.664993 -123.639938],30.000000,0,N/A,0,astar,82.129753
drone,16,[-1145.773804 264.299927 367.870483],[60.206696 254.664993 480.521179],30.000000,0,1,N/A,N/A,82.129753
drone,17,[-571.589050 268.500214 -122.078896],[-8.152268 254.664993 446.927155],30.000000,0,1,N/A,N/A,82.129753
drone,18,[1028.780273 259.112091 211.908783],[1284.577759 254.664993 504.404144],30.000000,0,0,N/A,N/A,82.129753
drone,0,[1506.108521 256.424561 -535.590088],[1538.899292 254.664993 -618.731628],30.000000,0,0,N/A,N/A,96.402069
drone,3,[-1088.545166 263.999969 362.337250],[260.048126 254.664993 307.417358],30.000000,0,1,N/A,N/A,88.176079
robot,6,[-1285.418457 254.664993 -411.041473],[-967.819458 254.664993 338.961121],30.000000,1,N/A,0,astar,82.639862
robot,7,[1508.092773 254.664993 512.096680],[1134.762817 254.664993 795.462219],30.000000,1,N/A,0,astar,82.639862
robot,8,[1202.641846 254.664993 644.137695],[204.412491 254.664993 503.066345],30.000000,1,N/A,0,astar,82.639862
robot,9,[1340.377197 265.300018 -115.380013],[1304.776001 254.664993 -134.476395],30.000000,0,N/A,1,astar,82.639862
robot,10,[1538.899292 254.664993 -618.731628],[-621.400696 254.664993 -522.302368],30.000000,0,N/A,0,astar,82.639862
robot,11,[-1088.661987 263.999969 371.036896],[-1402.153931 254.664993 754.182617],30.000000,0,N/A,0,astar,82.639862
robot,12,[-1145.773804 268.500183 367.870483],[-1165.646362 254.664993 389.352692],30.000000,0,N/A,0,astar,82.639862
robot,13,[673.356445 265.300018 -194.555206],[664.674377 254.664993 -214.907776],30.000000,0,N/A,1,astar,82.639862
robot,14,[1284.577759 254.664993 504.404144],[1308.848022 254.664993 564.947388],30.000000,0,N/A,0,astar,82.639862
robot,15,[-571.589050 264.699982 -122.078896],[-568.856812 254.664993 -123.639938],30.000000,0,N/A,0,astar,82.639862
drone,16,[-1145.773804 268.600189 367.870483],[60.206696 254.664993 480.521179],30.000000,0,1,N/A,N/A,82.639862
drone,17,[-571.589050 264.599976 -122.078896],[-8.152268 254.664993 446.927155],30.000000,0,1,N/A,N/A,82.639862
drone,18,[1038.853271 258.936981 223.425339],[1284.577759 254.664993 504.404144],30.000000,0,0,N/A,N/A,82.639862
drone,0,[1511.721436 256.123383 -549.821777],[1538.899292 254.664993 -618.731628],30.000000,0,0,N/A,N/A,96.912178
drone,3,[-1088.750610 263.999969 377.636627],[260.048126 254.664993 307.417358],30.000000,0,1,N/A,N/A,88.686188
robot,6,[-1285.418457 254.664993 -411.041473],[-967.819458 254.664993 338.961121],30.000000,0,N/A,0,astar,83.149971
robot,7,[1508.092773 254.664993 512.096680],[1134.762817 254.664993 795.462219],30.000000,1,N/A,0,astar,83.149971
robot,8,[1202.641846 254.664993 644.137695],[204.412491 254.664993 503.066345],30.000000,1,N/A,0,astar,83.149971
robot,9,[1340.377197 265.300018 -115.380013],[1304.776001 254.664993 -134.476395],30.000000,0,N/A,1,astar,83.149971
robot,10,[1538.899292 254.664993 -618.731628],[-621.400696 254.664993 -522.302368],30.000000,0,N/A,0,astar,83.149971
robot,11,[-1088.867432 263.999969 386.336273],[-1402.153931 254.664993 754.182617],30.000000,0,N/A,0,astar,83.149971
robot,12,[-1145.773804 265.299988 367.870483],[-1165.646362 254.664993 389.352692],30.000000,0,N/A,1,astar,83.149971
robot,13,[673.356445 265.300018 -194.555206],[664.674377 254.664993 -214.907776],30.000000,0,N/A,1,astar,83.149971
robot,14,[1284.577759 254.664993 504.404144],[1308.848022 254.664993 564.947388],30.000000,0,N/A,0,astar,83.149971
robot,15,[-571.589050 268.200195 -122.078896],[-568.856812 254.664993 -123.639938],30.000000,0,N/A,0,astar,83.149971
drone,16,[-1146.197632 265.267761 365.508423],[-1285.418457 254.664993 -411.041473],30.000000,0,0,N/A,N/A,83.149971
drone,17,[-571.589050 268.300201 -122.078896],[-8.152268 254.664993 446.927155],30.000000,0,1,N/A,N/A,83.149971
drone,18,[1048.926270 258.761902 234.941895],[1284.577759 254.664993 504.404144],30.000000,0,0,N/A,N/A,83.149971
drone,0,[1517.508545 255.812836 -564.494995],[1538.899292 254.664993 -618.731628],30.000000,0,0,N/A,N/A,97.438087
drone,3,[-1088.962280 263.999969 393.410767],[260.048126 254.664993 307.417358],30.000000,0,1,N/A,N/A,89.212097
robot,6,[-1285.418457 254.664993 -411.041473],[-967.819458 254.664993 338.961121],30.000000,0,N/A,0,astar,83.686241
robot,7,[1508.092773 254.664993 512.096680],[1134.762817 254.664993 795.462219],30.000000,1,N/A,0,astar,83.686241
robot,8,[1202.641846 254.664993 644.137695],[204.412491 254.664993 503.066345],30.000000,0,N/A,0,astar,83.686241
robot,9,[1340.377197 265.300018 -115.380013],[1304.776001 254.664993 -134.476395],30.000000,0,N/A,1,astar,83.686241
robot,10,[1538.899292 254.664993 -618.731628],[-621.400696 254.664993 -522.302368],30.000000,0,N/A,0,astar,83.686241
robot,11,[-1089.083130 263.999969 402.422394],[-1402.153931 254.664993 754.182617],30.000000,0,N/A,0,astar,83.686241
robot,12,[-1145.773804 265.299988 367.870483],[-1165.646362 254.664993 389.352692],30.000000,0,N/A,1,astar,83.686241
robot,13,[673.356445 265.300018 -194.555206],[664.674377 254.664993 -214.907776],30.000000,0,N/A,1,astar,83.686241
robot,14,[1284.577759 254.664993 504.404144],[1308.848022 254.664993 564.947388],30.000000,0,N/A,0,astar,83.686241
robot,15,[-571.589050 266.011292 -122.078896],[-568.856812 254.664993 -123.639938],30.000000,0,N/A,1,astar,83.686241
drone,16,[-1149.036621 265.051666 349.674896],[-1285.418457 254.664993 -411.041473],30.000000,0,0,N/A,N/A,83.686241
drone,17,[-569.267395 265.996429 -121.076279],[1202.641846 254.664993 644.137695],30.000000,0,0,N/A,N/A,83.686241
drone,18,[1059.516235 258.577759 247.051041],[1284.577759 254.664993 504.404144],30.000000,0,0,N/A,N/A,83.686241
drone,0,[1523.208862 255.507004 -578.947815],[1538.899292 254.664993 -618.731628],30.000000,0,0,N/A,N/A,97.956062
drone,3,[-1089.170776 263.999969 408.948608],[260.048126 254.664993 307.417358],30.000000,0,1,N/A,N/A,89.730072
robot,6,[-1285.418457 254.664993 -411.041473],[-967.819458 254.664993 338.961121],30.000000,0,N/A,0,astar,84.187439
robot,7,[1508.092773 254.664993 512.096680],[1134.762817 254.664993 795.462219],30.000000,1,N/A,0,astar,84.187439
robot,8,[1202.641846 254.664993 644.137695],[204.412491 254.664993 503.066345],30.000000,0,N/A,0,astar,84.187439
robot,9,[1340.377197 265.300018 -115.380013],[1304.776001 254.664993 -134.476395],30.000000,0,N/A,1,astar,84.187439
robot,10,[1538.899292 254.664993 -618.731628],[-621.400696 254.664993 -522.302368],30.000000,0,N/A,0,astar,84.187439
robot,11,[-1089.266235 263.999969 417.457733],[-1402.153931 254.664993 754.182617],30.000000,0,N/A,0,astar,84.187439
robot,12,[-1145.773804 265.299988 367.870483],[-1165.646362 254.664993 389.352692],30.000000,0,N/A,1,astar,84.187439
robot,13,[673.356445 265.300018 -194.555206],[664.674377 254.664993 -214.907776],30.000000,0,N/A,1,astar,84.187439
robot,14,[1284.577759 254.664993 504.404144],[1308.848022 254.664993 564.947388],30.000000,0,N/A,0,astar,84.187439
robot,15,[-571.589050 266.011292 -122.078896],[-568.856812 254.664993 -123.639938],30.000000,0,N/A,1,astar,84.187439
drone,16,[-1151.689941 264.849670 334.875549],[-1285.418457 254.664993 -411.041473],30.000000,0,0,N/A,N/A,84.187439
drone,17,[-555.463379 265.908203 -115.114853],[1202.641846 254.664993 644.137695],30.000000,0,0,N/A,N/A,84.187439
drone,18,[1069.414062 258.405701 258.369202],[1284.577759 254.664993 504.404144],30.000000,0,0,N/A,N/A,84.187439
drone,0,[1528.722412 255.211121 -592.928162],[1538.899292 254.664993 -618.731628],30.000000,0,0,N/A,N/A,98.457085
drone,3,[-1089.270874 263.999969 423.979065],[260.048126 254.664993 307.417358],30.000000,0,1,N/A,N/A,90.231094
robot,6,[-1285.418457 254.664993 -411.041473],[-967.819458 254.664993 338.961121],30.000000,0,N/A,0,astar,84.705742
robot,7,[1508.092773 254.664993 512.096680],[1134.762817 254.664993 795.462219],30.000000,1,N/A,0,astar,84.705742
robot,8,[1202.641846 254.664993 644.137695],[204.412491 254.664993 503.066345],30.000000,0,N/A,0,astar,84.705742
robot,9,[1340.377197 265.300018 -115.380013],[1304.776001 254.664993 -134.476395],30.000000,0,N/A,1,astar,84.705742
robot,10,[1538.899292 254.664993 -618.731628],[-621.400696 254.664993 -522.302368],30.000000,0,N/A,0,astar,84.705742
robot,11,[-1089.276978 263.999969 433.006744],[-1402.153931 254.664993 754.182617],30.000000,0,N/A,0,astar,84.705742
robot,12,[-1145.773804 265.299988 367.870483],[-1165.646362 254.664993 389.352692],30.000000,0,N/A,1,astar,84.705742
robot,13,[673.356445 265.300018 -194.555206],[664.674377 254.664993 -214.907776],30.000000,0,N/A,1,astar,84.705742
robot,14,[1284.577759 254.664993 504.404144],[1308.848022 254.664993 564.947388],30.000000,0,N/A,0,astar,84.705742
robot,15,[-571.589050 266.011292 -122.078896],[-568.856812 254.664993 -123.639938],30.000000,0,N/A,1,astar,84.705742
drone,16,[-1154.433594 264.640686 319.571960],[-1285.418457 254.664993 -411.041473],30.000000,0,0,N/A,N/A,84.705742
drone,17,[-541.188904 265.816864 -108.950317],[1202.641846 254.664993 644.137695],30.000000,0,0,N/A,N/A,84.705742
drone,18,[1079.649414 258.227692 270.072998],[1284.577759 254.664993 504.404144],30.000000,0,0,N/A,N/A,84.705742
drone,0,[1534.401978 254.906372 -607.328430],[1538.899292 254.664993 -618.731628],30.000000,0,0,N/A,N/A,98.973183
drone,3,[-1089.281616 263.999969 439.462006],[260.048126 254.664993 307.417358],30.000000,0,1,N/A,N/A,90.747192
robot,6,[-1285.418457 254.664993 -411.041473],[-967.819458 254.664993 338.961121],30.000000,0,N/A,0,astar,85.220161
robot,7,[1508.092773 254.664993 512.096680],[1134.762817 254.664993 795.462219],30.000000,1,N/A,0,astar,85.220161
robot,8,[1202.641846 254.664993 644.137695],[204.412491 254.664993 503.066345],30.000000,0,N/A,0,astar,85.220161
robot,9,[1340.377197 265.300018 -115.380013],[1304.776001 254.664993 -134.476395],30.000000,0,N/A,1,astar,85.220161
robot,10,[1537.221069 254.751373 -614.940247],[-621.400696 254.664993 -522.302368],30.000000,0,N/A,0,astar,85.220161
robot,11,[-1089.287842 263.999969 448.439117],[-1402.153931 254.664993 754.182617],30.000000,0,N/A,0,astar,85.220161
robot,12,[-1145.773804 265.299988 367.870483],[-1165.646362 254.664993 389.352692],30.000000,0,N/A,1,astar,85.220161
robot,13,[673.356445 265.300018 -194.555206],[664.674377 254.664993 -214.907776],30.000000,0,N/A,1,astar,85.220161
robot,14,[1284.577759 254.664993 504.404144],[1308.848022 254.664993 564.947388],30.000000,0,N/A,0,astar,85.220161
robot,15,[-571.589050 266.011292 -122.078896],[-568.856812 254.664993 -123.639938],30.000000,0,N/A,1,astar,85.220161
drone,16,[-1157.156616 264.433289 304.383026],[-1285.418457 254.664993 -411.041473],30.000000,0,0,N/A,N/A,85.220161
drone,17,[-527.021545 265.726227 -102.831978],[1202.641846 254.664993 644.137695],30.000000,0,0,N/A,N/A,85.220161
drone,18,[1089.807983 258.051056 281.689148],[1284.577759 254.664993 504.404144],30.000000,0,0,N/A,N/A,85.220161
drone,0,[1532.706177 254.939941 -610.250122],[1538.899292 254.664993 -618.731628],30.000000,0,1,N/A,N/A,99.489517
drone,3,[-1089.292480 263.999969 454.951874],[260.048126 254.664993 307.417358],30.000000,0,1,N/A,N/A,91.263527
robot,6,[-1285.418457 254.664993 -411.041473],[-967.819458 254.664993 338.961121],30.000000,0,N/A,0,astar,85.725014
robot,7,[1508.092773 254.664993 512.096680],[1134.762817 254.664993 795.462219],30.000000,1,N/A,0,astar,85.725014
robot,8,[1202.641846 254.664993 644.137695],[204.412491 254.664993 503.066345],30.000000,0,N/A,0,astar,85.725014
robot,9,[1340.377197 265.300018 -115.380013],[1304.776001 254.664993 -134.476395],30.000000,0,N/A,1,astar,85.725014
robot,10,[1526.721802 255.189941 -604.033081],[-621.400696 254.664993 -522.302368],30.000000,0,N/A,0,astar,85.725014
robot,11,[-1089.298340 263.999969 463.584839],[-1402.153931 254.664993 754.182617],30.000000,0,N/A,0,astar,85.725014
robot,12,[-1145.773804 265.299988 367.870483],[-1165.646362 254.664993 389.352692],30.000000,0,N/A,1,astar,85.725014
robot,13,[673.356445 265.300018 -194.555206],[664.674377 254.664993 -214.907776],30.000000,0,N/A,1,astar,85.725014
robot,14,[1284.577759 254.664993 504.404144],[1308.848022 254.664993 564.947388],30.000000,0,N/A,0,astar,85.725014
robot,15,[-571.589050 266.011292 -122.078896],[-568.856812 254.664993 -123.639938],30.000000,0,N/A,1,astar,85.725014
drone,16,[-1159.828979 264.229828 289.476227],[-1285.418457 254.664993 -411.041473],30.000000,0,0,N/A,N/A,85.725014
drone,17,[-513.117188 265.637238 -96.827240],[1202.641846 254.664993 644.137695],30.000000,0,0,N/A,N/A,85.725014
drone,18,[1099.777710 257.877625 293.089417],[1284.577759 254.664993 504.404144],30.000000,0,0,N/A,N/A,85.725014
drone,0,[1522.307861 255.374313 -599.447327],[1538.899292 254.664993 -618.731628],30.000000,0,1,N/A,N/A,99.989563
drone,3,[-1089.302856 263.999969 469.952454],[260.048126 254.664993 307.417358],30.000000,0,1,N/A,N/A,91.763573
robot,6,[-1285.418457 254.664993 -411.041473],[-967.819458 254.664993 338.961121],30.000000,0,N/A,0,astar,86.234917
robot,7,[1508.092773 254.664993 512.096680],[1134.762817 254.664993 795.462219],30.000000,1,N/A,0,astar,86.234917
robot,8,[1202.641846 254.664993 644.137695],[204.412491 254.664993 503.066345],30.000000,0,N/A,0,astar,86.234917
robot,9,[1340.377197 265.300018 -115.380013],[1304.776001 254.664993 -134.476395],30.000000,0,N/A,1,astar,86.234917
robot,10,[1516.118652 255.632904 -593.017151],[-621.400696 254.664993 -522.302368],30.000000,0,N/A,0,astar,86.234917
robot,11,[-1089.308838 263.999969 478.881195],[-1402.153931 254.664993 754.182617],30.000000,0,N/A,0,astar,86.234917
robot,12,[-1145.773804 265.299988 367.870483],[-1165.646362 254.664993 389.352692],30.000000,0,N/A,1,astar,86.234917
robot,13,[673.356445 265.300018 -194.555206],[664.674377 254.664993 -214.907776],30.000000,0,N/A,1,astar,86.234917
robot,14,[1284.577759 254.664993 504.404144],[1308.848022 254.664993 564.947388],30.000000,0,N/A,0,astar,86.234917
robot,15,[-571.589050 266.011292 -122.078896],[-568.856812 254.664993 -123.639938],30.000000,0,N/A,1,astar,86.234917
drone,16,[-1162.528320 264.024170 274.421112],[-1285.418457 254.664993 -411.041473],30.000000,0,0,N/A,N/A,86.234917
drone,17,[-499.074463 265.547394 -90.762833],[1202.641846 254.664993 644.137695],30.000000,0,0,N/A,N/A,86.234917
drone,18,[1109.846558 257.702545 304.603058],[1284.577759 254.664993 504.404144],30.000000,0,0,N/A,N/A,86.234917
drone,0,[1511.881958 255.809921 -588.615356],[1538.899292 254.664993 -618.731628],30.000000,0,1,N/A,N/A,100.490929
drone,3,[-1089.312622 263.999969 484.993378],[260.048126 254.664993 307.417358],30.000000,0,1,N/A,N/A,92.264938
robot,6,[-1285.418457 254.664993 -411.041473],[-967.819458 254.664993 338.961121],30.000000,0,N/A,0,astar,86.738113
robot,7,[1508.092773 254.664993 512.096680],[1134.762817 254.664993 795.462219],30.000000,1,N/A,0,astar,86.738113
robot,8,[1202.641846 254.664993 644.137695],[204.412491 254.664993 503.066345],30.000000,0,N/A,0,astar,86.738113
robot,9,[1340.377197 265.300018 -115.380013],[1304.776001 254.664993 -134.476395],30.000000,0,N/A,1,astar,86.738113
robot,10,[1505.654663 256.070038 -582.145813],[-621.400696 254.664993 -522.302368],30.000000,0,N/A,0,astar,86.738113
robot,11,[-1089.312622 263.999969 493.976593],[-1402.153931 254.664993 754.182617],30.000000,0,N/A,0,astar,86.738113
robot,12,[-1145.773804 265.299988 367.870483],[-1165.646362 254.664993 389.352692],30.000000,0,N/A,1,astar,86.738113
robot,13,[673.356445 265.300018 -194.555206],[664.674377 254.664993 -214.907776],30.000000,0,N/A,1,astar,86.738113
robot,14,[1284.577759 254.664993 504.404144],[1308.848022 254.664993 564.947388],30.000000,0,N/A,0,astar,86.738113
robot,15,[-571.589050 266.011292 -122.078896],[-568.856812 254.664993 -123.639938],30.000000,0,N/A,1,astar,86.738113
drone,16,[-1165.191772 263.821350 259.564026],[-1285.418457 254.664993 -411.041473],30.000000,0,0,N/A,N/A,86.738113
drone,17,[-485.216431 265.458771 -84.778107],[1202.641846 254.664993 644.137695],30.000000,0,0,N/A,N/A,86.738113
drone,18,[1119.783203 257.529755 315.965363],[1284.577759 254.664993 504.404144],30.000000,0,0,N/A,N/A,86.738113
drone,0,[1501.375000 256.248779 -577.699951],[1538.899292 254.664993 -618.731628],30.000000,0,1,N/A,N/A,100.996155
drone,3,[-1089.312622 263.999969 500.149902],[260.048126 254.664993 307.417358],30.000000,0,1,N/A,N/A,92.770164
robot,6,[-1285.418457 254.664993 -411.041473],[-967.819458 254.664993 338.961121],30.000000,0,N/A,0,astar,87.245750
robot,7,[1508.092773 254.664993 512.096680],[1134.762817 254.664993 795.462219],30.000000,1,N/A,0,astar,87.245750
robot,8,[1202.641846 254.664993 644.137695],[204.412491 254.664993 503.066345],30.000000,0,N/A,0,astar,87.245750
robot,9,[1340.377197 265.300018 -115.380013],[1304.776001 254.664993 -134.476395],30.000000,0,N/A,1,astar,87.245750
robot,10,[1495.097290 256.511200 -571.178833],[-621.400696 254.664993 -522.302368],30.000000,0,N/A,0,astar,87.245750
robot,11,[-1089.312866 263.999969 509.204193],[-1402.153931 254.664993 754.182617],30.000000,0,N/A,0,astar,87.245750
robot,12,[-1145.773804 265.299988 367.870483],[-1165.646362 254.664993 389.352692],30.000000,0,N/A,1,astar,87.245750
robot,13,[673.356445 265.300018 -194.555206],[664.674377 254.664993 -214.907776],30.000000,0,N/A,1,astar,87.245750
robot,14,[1284.577759 254.664993 504.404144],[1308.848022 254.664993 564.947388],30.000000,0,N/A,0,astar,87.245750
robot,15,[-571.589050 266.011292 -122.078896],[-568.856812 254.664993 -123.639938],30.000000,0,N/A,1,astar,87.245750
drone,16,[-1167.879639 263.616791 244.576294],[-1285.418457 254.664993 -411.041473],30.000000,0,0,N/A,N/A,87.245750
drone,17,[-471.236511 265.369141 -78.740936],[1202.641846 254.664993 644.137695],30.000000,0,0,N/A,N/A,87.245750
drone,18,[1129.807861 257.355743 327.427246],[1284.577759 254.664993 504.404144],30.000000,0,0,N/A,N/A,87.245750
drone,0,[1490.937134 256.685150 -566.857544],[1538.899292 254.664993 -618.731628],30.000000,0,1,N/A,N/A,101.498062
drone,3,[-1089.312866 263.999969 515.203979],[260.048126 254.664993 307.417358],30.000000,0,1,N/A,N/A,93.272072
robot,6,[-1285.418457 254.664993 -411.041473],[-967.819458 254.664993 338.961121],30.000000,0,N/A,0,astar,87.755859
robot,7,[1508.092773 254.664993 512.096680],[1134.762817 254.664993 795.462219],30.000000,1,N/A,0,astar,87.755859
robot,8,[1202.641846 254.664993 644.137695],[204.412491 254.664993 503.066345],30.000000,0,N/A,0,astar,87.755859
robot,9,[1340.377197 265.300018 -115.380013],[1304.776001 254.664993 -134.476395],30.000000,0,N/A,1,astar,87.755859
robot,10,[1484.488892 256.954773 -560.159546],[-621.400696 254.664993 -522.302368],30.000000,0,N/A,0,astar,87.755859
robot,11,[-1089.314087 263.999969 524.503601],[-1402.153931 254.664993 754.182617],30.000000,0,N/A,0,astar,87.755859
robot,12,[-1145.773804 265.299988 367.870483],[-1165.646362 254.664993 389.352692],30.000000,0,N/A,1,astar,87.755859
robot,13,[673.356445 265.300018 -194.555206],[664.674377 254.664993 -214.907776],30.000000,0,N/A,1,astar,87.755859
robot,14,[1284.577759 254.664993 504.404144],[1308.848022 254.664993 564.947388],30.000000,0,N/A,0,astar,87.755859
robot,15,[-571.589050 266.011292 -122.078896],[-568.856812 254.664993 -123.639938],30.000000,0,N/A,1,astar,87.755859
drone,16,[-1170.581543 263.411346 229.517380],[-1285.418457 254.664993 -411.041473],30.000000,0,0,N/A,N/A,87.755859
drone,17,[-457.190033 265.278870 -72.675270],[1202.641846 254.664993 644.137695],30.000000,0,0,N/A,N/A,87.755859
drone,18,[1139.880859 257.180634 338.943024],[1284.577759 254.664993 504.404144],30.000000,0,0,N/A,N/A,87.755859
drone,0,[1480.328735 257.128723 -555.838257],[1538.899292 254.664993 -618.731628],30.000000,0,1,N/A,N/A,102.008171
drone,3,[-1089.314209 263.999969 530.503357],[260.048126 254.664993 307.417358],30.000000,0,1,N/A,N/A,93.782181
robot,6,[-1285.418457 254.664993 -411.041473],[-967.819458 254.664993 338.961121],30.000000,0,N/A,0,astar,88.265968
robot,7,[1508.092773 254.664993 512.096680],[1134.762817 254.664993 795.462219],30.000000,1,N/A,0,astar,88.265968
robot,8,[1202.641846 254.664993 644.137695],[204.412491 254.664993 503.066345],30.000000,0,N/A,0,astar,88.265968
robot,9,[1340.377197 265.300018 -115.380013],[1304.776001 254.664993 -134.476395],30.000000,0,N/A,1,astar,88.265968
robot,10,[1473.880493 257.398346 -549.140259],[-621.400696 254.664993 -522.302368],30.000000,0,N/A,0,astar,88.265968
robot,11,[-1089.534912 263.999969 539.798828],[-1402.153931 254.664993 754.182617],30.000000,0,N/A,0,astar,88.265968
robot,12,[-1145.773804 265.299988 367.870483],[-1165.646362 254.664993 389.352692],30.000000,0,N/A,1,astar,88.265968
robot,13,[673.356445 265.300018 -194.555206],[664.674377 254.664993 -214.907776],30.000000,0,N/A,1,astar,88.265968
robot,14,[1284.577759 254.664993 504.404144],[1308.848022 254.664993 564.947388],30.000000,0,N/A,0,astar,88.265968
robot,15,[-571.589050 266.011292 -122.078896],[-568.856812 254.664993 -123.639938],30.000000,0,N/A,1,astar,88.265968
drone,16,[-1173.283447 263.205902 214.458466],[-1285.418457 254.664993 -411.041473],30.000000,0,0,N/A,N/A,88.265968
drone,17,[-443.143555 265.188599 -66.609604],[1202.641846 254.664993 644.137695],30.000000,0,0,N/A,N/A,88.265968
drone,18,[1149.953857 257.005524 350.459045],[1284.577759 254.664993 504.404144],30.000000,0,0,N/A,N/A,88.265968
drone,0,[1469.720337 257.572296 -544.818970],[1538.899292 254.664993 -618.731628],30.000000,0,1,N/A,N/A,102.518280
drone,3,[-1090.813721 263.999969 545.136475],[260.048126 254.664993 307.417358],30.000000,0,1,N/A,N/A,94.292290
robot,6,[-1285.418457 254.664993 -411.041473],[-967.819458 254.664993 338.961121],30.000000,0,N/A,0,astar,88.776077
robot,7,[1508.092773 254.664993 512.096680],[1134.762817 254.664993 795.462219],30.000000,1,N/A,0,astar,88.776077
robot,8,[1202.641846 254.664993 644.137695],[204.412491 254.664993 503.066345],30.000000,0,N/A,0,astar,88.776077
robot,9,[1340.377197 265.300018 -115.380013],[1304.776001 254.664993 -134.476395],30.000000,0,N/A,1,astar,88.776077
robot,10,[1463.272095 257.841919 -538.120972],[-621.400696 254.664993 -522.302368],30.000000,0,N/A,0,astar,88.776077
robot,11,[-1097.501831 263.999969 550.695129],[-1402.153931 254.664993 754.182617],30.000000,0,N/A,0,astar,88.776077
robot,12,[-1145.773804 265.299988 367.870483],[-1165.646362 254.664993 389.352692],30.000000,0,N/A,1,astar,88.776077
robot,13,[673.356445 265.300018 -194.555206],[664.674377 254.664993 -214.907776],30.000000,0,N/A,1,astar,88.776077
robot,14,[1284.577759 254.664993 504.404144],[1308.848022 254.664993 564.947388],30.000000,0,N/A,0,astar,88.776077
robot,15,[-571.589050 266.011292 -122.078896],[-568.856812 254.664993 -123.639938],30.000000,0,N/A,1,astar,88.776077
drone,16,[-1175.985352 263.000458 199.399551],[-1285.418457 254.664993 -411.041473],30.000000,0,0,N/A,N/A,88.776077
drone,17,[-429.097076 265.098328 -60.543823],[1202.641846 254.664993 644.137695],30.000000,0,0,N/A,N/A,88.776077
drone,18,[1160.026855 256.830414 361.976379],[1284.577759 254.664993 504.404144],30.000000,0,0,N/A,N/A,88.776077
drone,0,[1459.111938 258.015869 -533.799683],[1538.899292 254.664993 -618.731628],30.000000,0,1,N/A,N/A,103.028389
drone,3,[-1099.120605 263.999969 556.460022],[260.048126 254.664993 307.417358],30.000000,0,1,N/A,N/A,94.802399
robot,6,[-1285.418457 254.664993 -411.041473],[-967.819458 254.664993 338.961121],30.000000,0,N/A,0,astar,89.286186
